iShares Core MSCI Emerging Markets ETF
Inception Date,"Oct 18, 2012"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$7,149,741,212"
Shares Outstanding,"162,200,000"
Stock,"99.12"
Bond,"0.00"
Cash,"0.39"
Other,"0.50"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"000240","HANKOOK TIRE WORLDWIDE LTD","KR7000240002","6107422","0.0096","Financials","Equity","Korea (South)","$693,931","44,749","15.51","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"433","NORTH MINING SHARES LTD","BMG6661B1211","6220998","0.0096","Materials","Equity","Hong Kong","$693,421","21,080,000","0.03","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"6605","DEPO AUTO PARTS INDUSTRIAL CO. LTD","TW0006605009","6741411","0.0096","Consumer Discretionary","Equity","Taiwan","$689,723","232,000","2.97","Taiwan Stock Exchange","USD","TWD","31.62","-"
"KNMG","KNM GROUP BHD","MYL7164OO006","B02JY46","0.0096","Energy","Equity","Malaysia","$688,536","4,603,100","0.15","Bursa Malaysia","USD","MYR","3.88","-"
"AKFEN","AKFEN HOLDING A","TREAKFH00010","B3WJ7X7","0.0095","Industrials","Equity","Turkey","$686,525","237,439","2.89","Istanbul Stock Exchange","USD","TRY","2.79","-"
"003450","HYUNDAI SECURITIES","KR7003450004","6497888","0.0250","Financials","Equity","Korea (South)","$1,797,165","249,025","7.22","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"1229","LIEN HWA INDUSTRIAL CORP","TW0001229003","6515144","0.0095","Consumer Staples","Equity","Taiwan","$685,777","1,035,000","0.66","Taiwan Stock Exchange","USD","TWD","31.62","-"
"2386","SINOPEC ENGINEERING GROUP LTD H (P","CNE100001NV2","B92NYC9","0.0250","Industrials","Equity","China","$1,796,311","2,228,000","0.81","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"037560","CJ HELLOVISION LTD","KR7037560000","B8GNS93","0.0095","Consumer Discretionary","Equity","Korea (South)","$683,560","65,759","10.39","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"MVID","KOMPANIYA M VIDEO","RU000A0JPGA0","B59SPB5","0.0095","Consumer Discretionary","Equity","Russian Federation","$682,537","220,120","3.10","Standard-Classica-Forts","USD","RUB","62.92","-"
"1206","TECHNOVATOR INTERNATIONAL LTD","SG9999008015","B748WD5","0.0095","Information Technology","Equity","Singapore","$681,976","956,000","0.71","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"OSK","OSK HOLDINGS","MYL5053OO003","6655040","0.0095","Financials","Equity","Malaysia","$681,123","1,443,200","0.47","Bursa Malaysia","USD","MYR","3.88","-"
"8058","SHANDONG LUOXIN PHARMACY STOCK LTD","CNE100000163","B0SC245","0.0095","Health Care","Equity","China","$680,991","376,000","1.81","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1313","CHINA RESOURCES CEMENT HOLDINGS LT","KYG2113L1068","B41XC98","0.0246","Materials","Equity","China","$1,770,929","3,316,000","0.53","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1070","TCL MULTIMEDIA TECHNOLOGY HOLDINGS","KYG8701T1388","6193788","0.0094","Consumer Discretionary","Equity","Hong Kong","$680,224","1,302,000","0.52","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"004690","SAMCHULLY CO. LTD.","KR7004690004","6771054","0.0094","Utilities","Equity","Korea (South)","$679,140","6,428","105.65","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"TON","TONGAAT HULETT LTD","ZAE000096541","B1ZBDG1","0.0246","Consumer Staples","Equity","South Africa","$1,770,124","188,038","9.41","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"1165","SHUNFENG INTL CLEAN ENERGY LTD","KYG8116S1057","BSVXBC2","0.0094","Information Technology","Equity","China","$677,838","2,236,000","0.30","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"9917","TAIWAN SECOM LTD","TW0009917005","6877811","0.0245","Industrials","Equity","Taiwan","$1,766,096","587,185","3.01","Taiwan Stock Exchange","USD","TWD","31.62","-"
"SUNCON","SUNWAY CONSTRUCTION GROUP ORD","MYL5263OO008","BX909K4","0.0094","Industrials","Equity","Malaysia","$677,593","2,136,070","0.32","Bursa Malaysia","USD","MYR","3.88","-"
"1651","MALAYSIAN RESOURCES CORP. BHD","MYL1651OO008","6557867","0.0094","Industrials","Equity","Malaysia","$676,689","2,429,500","0.28","Bursa Malaysia","USD","MYR","3.88","-"
"1308","ASIA POLYMER CORP","TW0001308005","6057204","0.0094","Materials","Equity","Taiwan","$675,713","1,382,850","0.49","Taiwan Stock Exchange","USD","TWD","31.62","-"
"023590","DAOU TECHNOLOGY INC","KR7023590003","6113612","0.0245","Information Technology","Equity","Korea (South)","$1,763,259","65,077","27.09","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"180640","HANJIN KAL","KR7180640005","BCGD8Q8","0.0245","Consumer Discretionary","Equity","Korea (South)","$1,762,119","68,937","25.56","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"382","WELLING HOLDINGS LTD","HK0000080694","6441670","0.0094","Consumer Discretionary","Equity","Hong Kong","$674,324","3,532,000","0.19","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"003670","POSCO CHEMTECH CO. LTD.","KR7003670007","6419451","0.0093","Materials","Equity","Korea (South)","$670,518","66,691","10.05","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"2128","CHINA LESSO GROUP HOLDINGS LTD","KYG2157Q1029","BCDBKF8","0.0245","Industrials","Equity","China","$1,760,746","2,170,000","0.81","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"003520","YUNGJIN PHARM IND LTD","KR7003520004","6698476","0.0093","Health Care","Equity","Korea (South)","$668,625","346,460","1.93","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"9941","TAIWAN ACCEPTANCE CORP.","TW0009941005","6201465","0.0093","Financials","Equity","Taiwan","$667,774","306,000","2.18","Taiwan Stock Exchange","USD","TWD","31.62","-"
"631","SANY HEAVY EQUIPMENT INTERNATIONAL","KYG781631059","B56HH42","0.0093","Industrials","Equity","China","$667,763","2,975,000","0.22","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"VESTA*","CORPORACION INMOBILIARIA VESTA","MX01VE0M0003","B8F6ZF8","0.0244","Financials","Equity","Mexico","$1,755,191","1,037,400","1.69","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","16.37","-"
"9933","CTCI CORP.","TW0009933002","6239187","0.0244","Industrials","Equity","Taiwan","$1,753,333","1,161,000","1.51","Taiwan Stock Exchange","USD","TWD","31.62","-"
"URKA","URALKALI PJSC","RU0007661302","B59MFL7","0.0244","Materials","Equity","Russian Federation","$1,752,895","650,310","2.70","Standard-Classica-Forts","USD","RUB","62.92","-"
"2698","WEIQIAO TEXTILE LTD H","CNE1000004M7","6684594","0.0093","Consumer Discretionary","Equity","China","$666,544","1,295,000","0.51","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"BWPT","EAGLE HIGH PLANTATIONS","ID1000113202","B58PM83","0.0093","Consumer Staples","Equity","Indonesia","$665,971","23,872,600","0.03","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"MLPL","MULTIPOLAR ORD CLASS B","ID1000115207","6608259","0.0093","Consumer Discretionary","Equity","Indonesia","$665,977","14,754,185","0.05","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"1718","CHINA MAN-MADE FIBER CORP.","TW0001718005","6191005","0.0092","Materials","Equity","Taiwan","$664,893","2,539,000","0.26","Taiwan Stock Exchange","USD","TWD","31.62","-"
"6116","HANNSTAR DISPLAY CORP.","TW0006116007","6381828","0.0092","Information Technology","Equity","Taiwan","$662,346","5,584,640","0.12","Taiwan Stock Exchange","USD","TWD","31.62","-"
"ENBR3","ENERGIAS DO BRASIL SA","BRENBRACNOR2","B0D7494","0.0242","Utilities","Equity","Brazil","$1,742,219","467,500","3.73","XBSP","USD","BRL","3.49","-"
"004490","GLOBAL AND YUASA BATTERY LTD","KR7004490009","6212564","0.0092","Consumer Discretionary","Equity","Korea (South)","$660,415","19,305","34.21","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"2010","REAL NUTRICEUTICAL GROUP LTD","KYG7410S1003","B3MWPK9","0.0091","Consumer Staples","Equity","Hong Kong","$658,550","2,852,000","0.23","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"044490","TAEWOONG CO. LTD.","KR7044490001","6542119","0.0091","Industrials","Equity","Korea (South)","$656,565","44,801","14.66","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"CESP6","CIA ENERGETICA DE SAO PAULO PRF B","BRCESPACNPB4","B17MHG0","0.0242","Utilities","Equity","Brazil","$1,739,689","333,700","5.21","XBSP","USD","BRL","3.49","-"
"2913","TAIWAN TEA CORP.","TW0002913001","6871073","0.0091","Consumer Staples","Equity","Taiwan","$655,335","1,518,000","0.43","Taiwan Stock Exchange","USD","TWD","31.62","-"
"2919","CT ENVIRONMENTAL GROUP LTD (TEMP)","KYG258851230","BYT33S6","0.0241","Utilities","Equity","China","$1,738,039","4,864,000","0.36","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"272","SHUI ON LAND LTD","KYG811511131","B16NHT7","0.0241","Financials","Equity","China","$1,737,863","6,571,666","0.26","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1431","YUANSHENGTAI DAIRY FARM LTD","BMG987851018","BGLZXH3","0.0091","-","Equity","China","$653,044","7,910,000","0.08","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"CTRA","CIPUTRA DEVELOPMENT","ID1000115306","6291767","0.0241","Financials","Equity","Indonesia","$1,733,563","20,196,100","0.09","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"6282","ACBEL POLYTECH INC.","TW0006282007","6676450","0.0091","Industrials","Equity","Taiwan","$652,280","1,127,000","0.58","Taiwan Stock Exchange","USD","TWD","31.62","-"
"SLCE3","SLC AGRICOLA S/A","BRSLCEACNOR2","B1Y4WK8","0.0091","Consumer Staples","Equity","Brazil","$651,692","127,100","5.13","XBSP","USD","BRL","3.49","-"
"007570","IL YANG PHARMACEUTICAL LTD","KR7007570005","B17MN40","0.0240","Health Care","Equity","Korea (South)","$1,726,153","33,597","51.38","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"002550","KB INSURANCE ORD","KR7002550002","6162164","0.0239","Financials","Equity","Korea (South)","$1,723,039","72,223","23.86","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"091700","PARTRON CO. LTD.","KR7091700005","B1GN4B8","0.0090","Information Technology","Equity","Korea (South)","$649,093","89,730","7.23","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"5534","CHONG HONG CONSTRUCTION CO. LTD.","TW0005534002","6511788","0.0090","Financials","Equity","Taiwan","$646,694","372,450","1.74","Taiwan Stock Exchange","USD","TWD","31.62","-"
"CPLE6","COMPANHIA PARANAENSE DE ENERGIA-CO","BRCPLEACNPB9","2200154","0.0239","Utilities","Equity","Brazil","$1,720,829","178,000","9.67","XBSP","USD","BRL","3.49","-"
"003240","TAEKWANG INDUSTRIAL CO. LTD.","KR7003240009","6870791","0.0090","Materials","Equity","Korea (South)","$644,730","629","1,025.01","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"845","GLORIOUS PROPERTY HOLDINGS LTD","KYG3940K1058","B3B9H94","0.0089","Financials","Equity","Hong Kong","$643,279","5,305,000","0.12","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"008730","YOUL CHON CHEM LTD","KR7008730004","6146997","0.0089","Materials","Equity","Korea (South)","$642,209","61,781","10.39","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"TAANN","TA ANN HOLDINGS","MYL5012OO009","6183499","0.0089","Materials","Equity","Malaysia","$641,987","693,400","0.93","Bursa Malaysia","USD","MYR","3.88","-"
"VAPORES","COMPANIA SUD AMERICANA DE VAPORES","CLP3064M1019","2196338","0.0089","Industrials","Equity","Chile","$640,947","22,543,370","0.03","Santiago Stock Exchange","USD","CLP","683.04","-"
"BBKP","BANK BUKOPIN","ID1000103609","B18THH1","0.0089","Financials","Equity","Indonesia","$640,751","12,924,100","0.05","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"005440","HYUNDAIGREENFOOD LTD","KR7005440003","6489302","0.0234","Consumer Discretionary","Equity","Korea (South)","$1,682,374","79,940","21.05","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"043370","PYEONG HWA AUTOMOTIVE CO. LTD.","KR7043370006","6427744","0.0089","Consumer Discretionary","Equity","Korea (South)","$638,390","70,023","9.12","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"SONDA","SONDA S.A.","CL0000001934","B1GBXT3","0.0233","Information Technology","Equity","Chile","$1,675,187","946,027","1.77","Santiago Stock Exchange","USD","CLP","683.04","-"
"2723","GOURMET MASTER LTD","KYG4002A1004","B5MY7H0","0.0089","Consumer Discretionary","Equity","Taiwan","$637,443","145,000","4.40","Taiwan Stock Exchange","USD","TWD","31.62","-"
"JSMR","JASA MARGA (PERSERO)","ID1000108103","B28T1S7","0.0232","Industrials","Equity","Indonesia","$1,670,809","3,961,300","0.42","Indonesia Stock Exchange","USD","IDR","13,514.06","-"
"2374","ABILITY ENTERPRISE CO. LTD.","TW0002374006","6005184","0.0088","Information Technology","Equity","Taiwan","$636,349","1,458,000","0.44","Taiwan Stock Exchange","USD","TWD","31.62","-"
"TICON.R","TICON INDUSTRIAL CONNECTION NON-VO","TH0675010R17","6703938","0.0088","Financials","Equity","Thailand","$635,305","1,846,060","0.34","Stock Exchange Of Thailand","USD","THB","35.16","-"
"ULKER","ULKER BISKUVI SANAYI A","TREULKR00015","B03MYX3","0.0231","Consumer Staples","Equity","Turkey","$1,660,836","303,590","5.47","Istanbul Stock Exchange","USD","TRY","2.79","-"
"2534","HUNG SHENG CONSTRUCTION CO. LTD.","TW0002534005","6432889","0.0088","Financials","Equity","Taiwan","$634,015","1,332,000","0.48","Taiwan Stock Exchange","USD","TWD","31.62","-"
"2852","CAHYA MATA SARAWAK BHD","MYL2852OO001","6182861","0.0230","Industrials","Equity","Malaysia","$1,656,612","1,130,900","1.46","Bursa Malaysia","USD","MYR","3.88","-"
"AZTECACPO","TV AZTECA","MX01AZ060013","2096911","0.0088","Consumer Discretionary","Equity","Mexico","$631,097","3,280,100","0.19","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","16.37","-"
"2206","SANYANG INDUSTRY CO. LTD.","TW0002206000","6787084","0.0087","Consumer Discretionary","Equity","Taiwan","$628,350","883,000","0.71","Taiwan Stock Exchange","USD","TWD","31.62","-"
"AGTHIA","AGTHIA GROUP","AEA001901015","B0LWKV5","0.0087","-","Equity","United Arab Emirates","$624,922","302,010","2.07","Abu Dhabi Securities Exchange","USD","AED","3.67","-"
"NHM","NORTHAM PLATINUM LTD","ZAE000030912","6350260","0.0230","Materials","Equity","South Africa","$1,655,921","607,975","2.72","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"3380","ALPHA NETWORKS INC.","TW0003380002","B04C5Z1","0.0087","Information Technology","Equity","Taiwan","$623,164","1,255,000","0.50","Taiwan Stock Exchange","USD","TWD","31.62","-"
"3703","CONTINENTAL HOLDINGS CORP.","TW0003703005","B58DQK7","0.0086","Industrials","Equity","Taiwan","$620,420","2,111,600","0.29","Taiwan Stock Exchange","USD","TWD","31.62","-"
"346","YANCHANG PETROLEUM INTERNATIONAL L","BMG9833W1064","B6WY5Q2","0.0086","Energy","Equity","Hong Kong","$618,003","21,580,000","0.03","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"268","KINGDEE INTERNATIONAL SOFTWARE GRO","KYG525681477","6327587","0.0229","Information Technology","Equity","China","$1,651,115","3,678,000","0.45","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"018670","SK GAS CO. LTD.","KR7018670000","6036021","0.0086","Energy","Equity","Korea (South)","$617,848","8,521","72.51","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
"2014","CHUNG HUNG STEEL CORP.","TW0002014008","6987602","0.0086","Materials","Equity","Taiwan","$615,923","4,347,000","0.14","Taiwan Stock Exchange","USD","TWD","31.62","-"
"DCBBANK","DCB BANK LTD","INE503A01015","B0ZJXW4","0.0229","Financials","Equity","India","$1,646,135","753,405","2.18","National Stock Exchange Of India","USD","INR","63.76","-"
"8279","AGTECH HOLDINGS LTD","BMG0135Z1032","B1G2FL2","0.0085","Information Technology","Equity","Hong Kong","$614,211","4,668,000","0.13","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"EUR","EUROCASH S.A.","PLEURCH00011","B064B91","0.0228","Consumer Staples","Equity","Poland","$1,641,088","147,571","11.12","Warsaw Stock Exchange/Equities/Main Market","USD","PLN","3.84","-"
"124","GUANGDONG LD HOLDINGS LTD","BMG4182K1009","BFMPGH6","0.0085","Financials","Equity","Hong Kong","$608,398","2,370,000","0.26","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"1778","COLOUR LIFE SERVICES GROUP LTD","KYG229151058","BNG5KW1","0.0084","Financials","Equity","China","$608,266","708,000","0.86","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"500877","APOLLO TYRES LTD.","INE438A01022","6168902","0.0228","Consumer Discretionary","Equity","India","$1,639,666","498,507","3.29","National Stock Exchange Of India","USD","INR","63.76","-"
"2389","BJ ENT MEDICAL & HEALTH IND GROUP","KYG3828H1332","BW9NB66","0.0083","Financials","Equity","Hong Kong","$596,238","6,246,000","0.10","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"FROTO","FORD OTOMOTIV SANAYI A","TRAOTOSN91H6","B03MSR5","0.0227","Consumer Discretionary","Equity","Turkey","$1,634,944","138,528","11.80","Istanbul Stock Exchange","USD","TRY","2.79","-"
"014620","SUNG KWANG BEND CO. LTD.","KR7014620009","6321051","0.0083","Industrials","Equity","Korea (South)","$594,547","65,214","9.12","Korea Exchange (Kosdaq)","USD","KRW","1,173.65","-"
"EW","EAST WEST BANKING CORP.","PHY223581083","B7ZWPZ9","0.0083","Financials","Equity","Philippines","$594,258","1,276,400","0.47","Philippine Stock Exchange Inc.","USD","PHP","45.75","-"
"RLO","REUNERT LTD","ZAE000057428","6728726","0.0226","Industrials","Equity","South Africa","$1,628,870","320,643","5.08","Johannesburg Stock Exchange","USD","ZAR","12.80","-"
"826","TIANGONG INTERNATIONAL LTD","KYG888311134","B236JB2","0.0082","Materials","Equity","China","$589,974","5,318,000","0.11","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","-"
"5522","FARGLORY LAND DEVELOPMENT CO LTD","TW0005522007","6203687","0.0082","Financials","Equity","Taiwan","$589,005","620,782","0.95","Taiwan Stock Exchange","USD","TWD","31.62","-"
"DRBHCOM","DRB-HICOM","MYL1619OO005","6269816","0.0082","Consumer Discretionary","Equity","Malaysia","$587,959","1,605,500","0.37","Bursa Malaysia","USD","MYR","3.88","-"
"5263","BROGENT TECHNOLOGIES INC","TW0005263008","B70D9V1","0.0081","Information Technology","Equity","Taiwan","$585,872","71,800","8.16","Gretai Securities Market","USD","TWD","31.62","-"
"COSCO","COSCO CAPITAL INC","PHY1765W1054","B99J4M0","0.0081","Energy","Equity","Philippines","$583,033","3,599,700","0.16","Philippine Stock Exchange Inc.","USD","PHP","45.75","-"
"2834","TAIWAN BUSINESS BANK","TW0002834009","6098816","0.0225","Financials","Equity","Taiwan","$1,617,624","5,553,404","0.29","Taiwan Stock Exchange","USD","TWD","31.62","-"
"EZTC3","EZ TEC EMPREENDIMENTOS E PARTICIPA","BREZTCACNOR0","B1YW5V4","0.0080","Consumer Discretionary","Equity","Brazil","$579,333","151,157","3.83","XBSP","USD","BRL","3.49","-"
"UOADEV","UOA DEVELOPMENT","MYL5200OO000","B41LHL9","0.0080","Financials","Equity","Malaysia","$576,854","1,141,200","0.51","Bursa Malaysia","USD","MYR","3.88","-"
"DUBAIPARKS","DUBAI PARKS AND RESORTS ORD","AED001501017","BSZLQ94","0.0224","Consumer Discretionary","Equity","United Arab Emirates","$1,616,095","4,601,361","0.35","Dubai Financial Market","USD","AED","3.67","-"
"ABCB4","BANCO ABC BRASIL S/A","BRABCBACNPR4","B23DMP8","0.0080","Financials","Equity","Brazil","$576,105","199,130","2.89","XBSP","USD","BRL","3.49","-"
"037620","MIRAE ASSET SECURITIES LTD","KR7037620002","B0WD5H8","0.0224","Financials","Equity","Korea (South)","$1,615,881","45,262","35.70","Korea Exchange (Stock Market)","USD","KRW","1,173.65","-"
